,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
314,5356,1982,0.06622623,108644,transactions ,"heat to extend only to comparatively small depths , for , in such case , a larger portion of the",mass,mass,"capable of having heat generated within it , would be within the operation of the cause producing that effect ,",N,GEO,None,S,,,DT,JJ,GEOLOGY,,"heat_NN to_TO extend_VV only_RB to_TO comparatively_RB small_JJ depths_NNS ,_, for_IN ,_, in_IN such_JJ case_NN ,_, a_DT larger_JJR portion_NN of_IN the_DT",mass_NN,"capable_JJ of_IN having_VHG heat_NN generated_VVN within_IN it_PP ,_, would_MD be_VB within_IN the_DT operation_NN of_IN the_DT cause_NN producing_VVG that_DT effect_NN ,_,",W. Hopkins,W.Hopkins,222,"Experimental Researches on the Conductive Powers of Various Substances, with the Application of the Results to the Problem of Terrestrial Temperature",18495,fla,1857,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=5355,24936620,24936620.0
315,2743,751,0.066448431,110638,transactions ,"the distance and depression determined by the last experiment , but in the opposite azimuth . 3 . Mount another",mass,mass,"of iron at the same level as the compass , but on the starboard or larboard side , and determine",N,MAT,None,S,,,DT,IN,ENGINEERING,,"the_DT distance_NN and_CC depression_NN determined_VVN by_IN the_DT last_JJ experiment_NN ,_, but_CC in_IN the_DT opposite_JJ azimuth_NN ._SENT 3_LS ._SENT Mount_VV another_DT",mass_NN,"of_IN iron_NN at_IN the_DT same_JJ level_NN as_IN the_DT compass_NN ,_, but_CC on_IN the_DT starboard_JJ or_CC larboard_JJ side_NN ,_, and_CC determine_VV",George Biddell Airy,G.B.Airy,139,"Account of Experiments on Iron-Built Ships, Instituted for the Purpose of Discovering a Correction for the Deviation of the Compass Produced by the Iron of the Ships. [Abstract]",2683,abs,1837,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=2742,18640529,18640529.0
316,6473,2454,0.066554694,108856,transactions ,"is united along the middle line with its fellow of the opposite side , and forms with it a single",mass,mass,; so that only the extremities of the cornua surrounded by the posterior columns remain -926 apart from each other,N,BIO,None,S,,,JJ,RB,BIOLOGY,,"is_VBZ united_VVN along_IN the_DT middle_JJ line_NN with_IN its_PP$ fellow_NN of_IN the_DT opposite_JJ side_NN ,_, and_CC forms_NNS with_IN it_PP a_DT single_JJ",mass_NN,;_: so_RB that_IN only_RB the_DT extremities_NNS of_IN the_DT cornua_NNS surrounded_VVN by_IN the_DT posterior_JJ columns_NNS remain_VVP -926_CD apart_RB from_IN each_DT other_JJ,J. Lockhart Clarke,J.Lockhart,173,"Researches on the Development of the Spinal Cord in Man, Mammalia, and Birds",17085,fla,1862,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=6472,27714221,27714221.0
317,18734,4727,0.066948849,rsta_1919_0003,rsta,boundary is spherical and the surfaces of constant density also spherical and concentric with the boundary . * If the,mass,mass,"is set into slow rotation , this system of concentric spheres will give place to a system of concentric spheroids",N,S,None,S,,,DT,VBZ,ASTRONOMY,,boundary_NN is_VBZ spherical_JJ and_CC the_DT surfaces_VVZ of_IN constant_JJ density_NN also_RB spherical_JJ and_CC concentric_JJ with_IN the_DT boundary_NN ._SENT *_SYM If_IN the_DT,mass_NN,"is_VBZ set_VVN into_IN slow_JJ rotation_NN ,_, this_DT system_NN of_IN concentric_JJ spheres_NNS will_MD give_VV place_NN to_TO a_DT system_NN of_IN concentric_JJ spheroids_NNS","J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,"III. Bakerian lecture, 1917. \#x2014; The configurations of rotating compressible masses.",16307,article,1919,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=18733,77562182,77562182.0
318,3282,1095,0.06765017599999999,108154,transactions ,", that the sun shines with a disproportionate intensity during the morning on the upper station , owing to the",mass,mass,"of vapours being then in the valleys . The solar intensity will thierefore attain an earlier maximum , since after",COL,S,None,S,,,DT,IN,ASTRONOMY,,",_, that_IN the_DT sun_NN shines_VVZ with_IN a_DT disproportionate_JJ intensity_NN during_IN the_DT morning_NN on_IN the_DT upper_JJ station_NN ,_, owing_VVG to_TO the_DT",mass_NN,"of_IN vapours_NNS being_VBG then_RB in_IN the_DT valleys_NNS ._SENT The_DT solar_JJ intensity_NN will_MD thierefore_RB attain_VV an_DT earlier_RBR maximum_JJ ,_, since_IN after_IN",James D. Forbes,J.D.Forbes,178,The Bakerian Lecture: On the Transparency of the Atmosphere and the Law of Extinction of the Solar Rays in Passing through It,20792,fla,1842,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3281,20015489,20015489.0
319,17813,4627,0.067802412,rsta_1914_0011,rsta,"obtained for the latter will be nearly true , both qualitatively and quantitatively , for the former . The compressible",mass,mass,", set into rotation , will apparently pass through a series of flattened configurations very similar to the Maclaurin spheroids",N,S,None,S,,,JJ,VVN,ASTRONOMY,,"obtained_VVN for_IN the_DT latter_NN will_MD be_VB nearly_RB true_JJ ,_, both_CC qualitatively_RB and_CC quantitatively_RB ,_, for_IN the_DT former_JJ ._SENT The_DT compressible_JJ",mass_NN,",_, set_VVN into_IN rotation_NN ,_, will_MD apparently_RB pass_VV through_IN a_DT series_NN of_IN flattened_VVN configurations_NNS very_RB similar_JJ to_TO the_DT Maclaurin_NP spheroids_NNS","J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,XI. Gravitational instability and the nebular hypothesis.,10009,article,1914,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=17812,73783331,73783331.0
320,11820,3903,0.067865735,rspl_1888_0001,rspl,"If tho magnitudes are very unequal , we may take the one with the smaller magnitude as having the smaller",mass,mass,", and if it is proportionately in advance , as indicated by its spectrum or colour , we may regard",M,S,None,S,,,JJR,CC,ASTRONOMY,,"If_IN tho_NN magnitudes_NNS are_VBP very_RB unequal_JJ ,_, we_PP may_MD take_VV the_DT one_CD with_IN the_DT smaller_JJR magnitude_NN as_IN having_VHG the_DT smaller_JJR",mass_NN,",_, and_CC if_IN it_PP is_VBZ proportionately_RB in_IN advance_NN ,_, as_RB indicated_VVN by_IN its_PP$ spectrum_NN or_CC colour_NN ,_, we_PP may_MD regard_VV","J. Norman Lockyer, F. R. S.",J.N.Lockyer,189,The Bakerian lecture.\#x2014;Suggestions on the classification of the various species of heavenly bodies.,40528,article,1888,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=11819,46371367,46371367.0
321,15396,4459,0.067887237,rsta_1904_0001,rsta,"Transformation at the Point D. Sn 16 , as we have seen , appears to solidify homogeneously to a uniform",mass,mass,"of / 3 combs , but the alloys of the group with a larger percentage of tin do not do",N,C,None,S,,,JJ,IN,CHEMISTRY,,"Transformation_NN at_IN the_DT Point_NP D._NP Sn_NP 16_CD ,_, as_IN we_PP have_VHP seen_VVN ,_, appears_VVZ to_TO solidify_VV homogeneously_RB to_TO a_DT uniform_JJ",mass_NN,"of_IN /_SYM 3_CD combs_VVZ ,_, but_CC the_DT alloys_NNS of_IN the_DT group_NN with_IN a_DT larger_JJR percentage_NN of_IN tin_NN do_VVP not_RB do_VV","C. T. Heycock, F. R. S.|F. H. Neville, F. R. S.",C.T.Heycock,107,I. \lt;italic\gt;Bakerian lecture\lt;/italic\gt;.\#x2015;On the constitution of the copper-tin series of alloys.,43439,lecture,1904,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15395,62739882,62739882.0
322,6524,2476,0.06794484,111989,transactions ,"pour the concelntrated solution of the hydrochlorate in ammoniacal alcohol into water , when the base separates as a curdy",mass,mass,"which soon collects upon the surface of the liquid . During the process of washing , and especially of drying",N,C,None,S,,,JJ,WDT,CHEMISTRY,,"pour_VV the_DT concelntrated_JJ solution_NN of_IN the_DT hydrochlorate_NN in_IN ammoniacal_JJ alcohol_NN into_IN water_NN ,_, when_WRB the_DT base_NN separates_VVZ as_IN a_DT curdy_JJ",mass_NN,"which_WDT soon_RB collects_VVZ upon_IN the_DT surface_NN of_IN the_DT liquid_NN ._SENT During_IN the_DT process_NN of_IN washing_NN ,_, and_CC especially_RB of_IN drying_VVG",A. W. Hofmann,A.W.Hofmann,149,Researches on the Colouring Matters Derived from Coal-Tar.--II. On Aniline-Blue,2681,fla,1863,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=6523,27821761,27821761.0
323,9414,3279,0.068280698,rstl_1877_0007,rstl,"one ( f "" ) curves upwards and then inwards and downwards on each side , terminating in a little",mass,mass,"( p ) of what appears to be cellular parenchyma , and which I presume is a dwarfed modification of",N,BIO,None,S,,,JJ,NN,BIOLOGY,,"one_CD (_( f_SYM ""_'' )_) curves_VVZ upwards_RB and_CC then_RB inwards_RB and_CC downwards_RB on_IN each_DT side_NN ,_, terminating_VVG in_IN a_DT little_JJ",mass_NN,"(_( p_NN )_) of_IN what_WP appears_VVZ to_TO be_VB cellular_JJ parenchyma_NN ,_, and_CC which_WDT I_PP presume_VVP is_VBZ a_DT dwarfed_VVN modification_NN of_IN","W. C. Williamson, F. R. S.",W.C.Williamson,174,VII. On the organization of the fossil plants of the coal-measures.\#x2015;Part VIII. Ferns (continued) and gymnospermous stems and seeds.,36765,article,1877,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=9413,37141599,37141599.0
324,8811,3128,0.06833872099999999,rstl_1874_0010,rstl,undergo chemical disintegration before time can operate in causing the force to expend itself in imparting mechanical motion to the,mass,mass,". In some experiments to be presently described , this action of a sudden blow upon those pai tides of",N,MAT,None,S,,,DT,SENT,CHEMISTRY,,undergo_VV chemical_JJ disintegration_NN before_IN time_NN can_MD operate_VV in_IN causing_VVG the_DT force_NN to_TO expend_VV itself_PP in_IN imparting_VVG mechanical_JJ motion_NN to_TO the_DT,mass_NN,"._SENT In_IN some_DT experiments_NNS to_TO be_VB presently_RB described_VVN ,_, this_DT action_NN of_IN a_DT sudden_JJ blow_NN upon_IN those_DT pai_NN tides_NNS of_IN","F. A. Abel, F. R. S.",F.A.Abel,172,X. Contributions to the history of explosive agents. \#x2014;Second memoir.,35844,article,1874,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=8810,35088654,35088654.0
325,4744,1740,0.068385121,108526,transactions ,"animal charcoal is added . The filtered solution on evaporation gives a syrup , which is soon converted into a",mass,mass,of white crystals . These crystals have the properties and composition of crystallized grape sugar . 0O5015 grmn . of,COL,C,None,S,,,DT,IN,CHEMISTRY,,"animal_NN charcoal_NN is_VBZ added_VVN ._SENT The_DT filtered_VVN solution_NN on_IN evaporation_NN gives_VVZ a_DT syrup_NN ,_, which_WDT is_VBZ soon_RB converted_VVN into_IN a_DT",mass_NN,of_IN white_JJ crystals_NNS ._SENT These_DT crystals_NNS have_VHP the_DT properties_NNS and_CC composition_NN of_IN crystallized_VVN grape_NN sugar_NN ._SENT 0O5015_JJ grmn_NNS ._SENT of_IN,Edward Schunck,E.Schunck,117,On Rubian and Its Products of Decomposition,15774,fla,1855,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=4743,23640486,23640486.0
326,15143,4410,0.068904088,rsta_1903_0010,rsta,"mere points , and in larger , branching , crooked lines it continually flickered and scintillated through the whole vast",mass,mass,". It was often greenish , perhaps , when seen through some slight depth of the dust cloud , at",N,GEO,None,S,,,JJ,SENT,GEOLOGY,,"mere_JJ points_NNS ,_, and_CC in_IN larger_JJR ,_, branching_VVG ,_, crooked_JJ lines_NNS it_PP continually_RB flickered_VVD and_CC scintillated_VVD through_IN the_DT whole_JJ vast_JJ",mass_NN,"._SENT It_PP was_VBD often_RB greenish_JJ ,_, perhaps_RB ,_, when_WRB seen_VVN through_IN some_DT slight_JJ depth_NN of_IN the_DT dust_NN cloud_NN ,_, at_IN","Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15142,61827182,61827182.0
327,3944,1416,0.068997726,108410,transactions ,"not descend below that surface , or could not all approach in the same degree towards the centre of the",mass,mass,". The shell should be broken in many places to permit the displacement of the segments , as the amount",N,GEO,None,S,,,DT,SENT,GEOLOGY,,"not_RB descend_VV below_IN that_DT surface_NN ,_, or_CC could_MD not_RB all_DT approach_NN in_IN the_DT same_JJ degree_NN towards_IN the_DT centre_NN of_IN the_DT",mass_NN,"._SENT The_DT shell_NN should_MD be_VB broken_VVN in_IN many_JJ places_NNS to_TO permit_VV the_DT displacement_NN of_IN the_DT segments_NNS ,_, as_IN the_DT amount_NN",Henry Hennessy,H.Hennessy,108,"The Figure and Primitive Formation of the Earth, or Researches in Terrestrial Physics. Part I",7827,fla,1851,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3943,22315281,22315281.0
328,15172,4439,0.06965904,rsta_1903_0010,rsta,"a spongy froth , in which innumerable crystals occupied the walls between the vesicles , and on further expansion the",mass,mass,"could no longer hold together , but passed into a mist of droplets , most of which held a crystal",N,GEO,None,S,,,DT,MD,GEOLOGY,,"a_DT spongy_JJ froth_NN ,_, in_IN which_WDT innumerable_JJ crystals_NNS occupied_VVD the_DT walls_NNS between_IN the_DT vesicles_NNS ,_, and_CC on_IN further_JJR expansion_NN the_DT",mass_NN,"could_MD no_RB longer_RBR hold_VV together_RB ,_, but_CC passed_VVN into_IN a_DT mist_NN of_IN droplets_NNS ,_, most_JJS of_IN which_WDT held_VVD a_DT crystal_NN","Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15171,61842845,61842845.0
329,15084,4357,0.06975613,rsta_1903_0007,rsta,", the resemblance to a pear was not striking , and it needs some imaginaFIGURE OF EQUILIBRIUM OF A ROTATING",mass,mass,OF LIQUID . tion to recognise the pear shape in the second approximation shown here ; but a distinctive name,N,F,None,S,,MASS OF LIQUID,VVG,IN,PHYSICS,,",_, the_DT resemblance_NN to_TO a_DT pear_NN was_VBD not_RB striking_JJ ,_, and_CC it_PP needs_VVZ some_DT imaginaFIGURE_NN OF_IN EQUILIBRIUM_NN OF_IN A_DT ROTATING_VVG",MASS_NN,OF_IN LIQUID_NN ._SENT tion_NN to_TO recognise_VV the_DT pear_NN shape_NN in_IN the_DT second_JJ approximation_NN shown_VVN here_RB ;_: but_CC a_DT distinctive_JJ name_NN,"G. H. Darwin, F. R. S.",G.H.Darwin,291,VII. The stability of the pear-shaped figure of equilibrium of a rotating mass of liquid.,27614,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15083,61712102,61712102.0
330,5807,2173,0.06995095,108715,transactions ,"to half the mean density of the earth , 3 2 , O323,050 1 & 6,0,0,00XMs fh at th of",mass,mass,"of the Earth . C ) -11 AX Mass of th230,895 As I have not again calculated in this Paper",M,S,None,S,,,IN,IN,GEOLOGY,,"to_TO half_PDT the_DT mean_JJ density_NN of_IN the_DT earth_NN ,_, 3_CD 2_CD ,_, O323,050_NP 1_CD &_CC 6,0,0,00XMs_JJ fh_NN at_IN th_NN of_IN",Mass_NP,"of_IN the_DT Earth_NN ._SENT C_LS )_) -11_CD AX_NN Mass_NP of_IN th230,895_NN As_IN I_PP have_VHP not_RB again_RB calculated_VVN in_IN this_DT Paper_NP",John Henry Pratt,J.H.Pratt,228,"On the Deflection of the Plumb-Line in India, Caused by the Attraction of the Himmalaya Mountains and of the Elevated Regions Beyond; and Its Modification by the Compensating Effect of a Deficiency of Matter below the Mountain Mass",12397,fla,1859,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=5806,25987271,25987271.0
331,15127,4394,0.07002267400000001,rsta_1903_0010,rsta,"fire . Scarcely had the day closed , when the flame burst at length pyramidically from the crater through the",mass,mass,"of smoke ; the rolling of the thunder became more awful and deafening ; electric flashes quickly succeeded , attended",N,GEO,None,S,,,DT,IN,GEOLOGY,,"fire_NN ._SENT Scarcely_RB had_VHD the_DT day_NN closed_VVD ,_, when_WRB the_DT flame_NN burst_NN at_IN length_NN pyramidically_RB from_IN the_DT crater_NN through_IN the_DT",mass_NN,"of_IN smoke_NN ;_: the_DT rolling_NN of_IN the_DT thunder_NN became_VVD more_RBR awful_JJ and_CC deafening_VVG ;_: electric_JJ flashes_NNS quickly_RB succeeded_VVN ,_, attended_VVN","Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15126,61806820,61806820.0
332,2944,881,0.07005347,108171,transactions ,"the compass if N is positive , or the fore side if N is negative . 3 . With the",mass,mass,"of iron at that position , try the deviations which it produces on a compass on shore in azimuth 450",N,MAT,None,S,,,DT,IN,ENGINEERING,,"the_DT compass_NN if_IN N_NP is_VBZ positive_JJ ,_, or_CC the_DT fore_NN side_NN if_IN N_NP is_VBZ negative_JJ ._SENT 3_LS ._SENT With_IN the_DT",mass_NN,"of_IN iron_NN at_IN that_DT position_NN ,_, try_VVP the_DT deviations_NNS which_WDT it_PP produces_VVZ on_IN a_DT compass_NN on_IN shore_NN in_IN azimuth_NN 450_CD",George Biddell Airy,G.B.Airy,139,"Account of Experiments on Iron-Built Ships, Instituted for the Purpose of Discovering a Correction for the Deviation of the Compass Produced by the Iron of the Ships",20510,fla,1839,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=2943,19297875,19297875.0
